Facility ID,Name,Type,Street Address,City,County,State,Zip Code,Facility Phone Number,Facility Latitude,Facility Longitude,Facility Location
3935,Hospice of Orange & Sullivan Counties Inc,Hospice,800 Stony Brook Court,Newburgh,Orange,New York,12550,8455616111,42.658882,-78.895767,"(42.658882, -78.895767)"
1680,"Sapphire Center for Rehabilitation and Nursing of Central Queens, LLC",Residential Health Care Facility,35-15 Parsons Blvd,Flushing,Queens,New York,11354,7189613500,42.663909,-73.802342,"(42.663909, -73.802342)"
3182,Highpointe on Michigan Health Care Facility,Residential Health Care Facility,1031 Michigan Avenue,Buffalo,Erie,New York,14203,7167483101,42.666701,-78.833111,"(42.666701, -78.833111)"
4039,"MJHS Hospice and Palliative Care, Inc.",Hospice,"39 Broadway, Suite 200",New York,New York,New York,10006,2124202844,42.667612,-77.040961,"(42.667612, -77.040961)"
3298,Community Health Center of St. Mary's Healthcare and Nathan Littauer Hospital,Certified Home Health Agency,2-8 West Main Street,Johnstown,Fulton,New York,12095,5187628215,42.668671,-74.953636,"(42.668671, -74.953636)"
8555,Fox Run at Orchard Park,Residential Health Care Facility,One Fox Run Lane,Orchard Park,Erie,New York,14127,7166625001,42.668671,-74.953636,"(42.668671, -74.953636)"
14853,Inspir Carnegie Hill,Adult Home,1802 2nd Avenue,New York,New York,New York,10128,6469789040,42.670712,-77.059822,"(42.670712, -77.059822)"
1749,"Sea View Hospital, Rehabilitation Center and Home",Residential Health Care Facility,460 Brielle Ave,Staten Island,Richmond,New York,10314,7183173000,42.670933,-73.753693,"(42.670933, -73.753693)"
14689,Mary Agnes Manor ALP,Adult Home,307 Porter Avenue,Buffalo,Erie,New York,14201,7168810565,42.67141,-77.062813,"(42.67141, -77.062813)"
1571,Mary Manning Walsh Nursing Home Co Inc,Residential Health Care Facility,1339 York Avenue,New York,New York,New York,10021,2126282800,42.676835,-73.82888,"(42.676835, -73.82888)"
14724,Willing Helpers' Home for Women,Adult Home,"226 West Madison Ave, P.O. Box O",Johnstown,Fulton,New York,12095,5187627719,42.678467,-73.795662,"(42.678467, -73.795662)"
846,Glendale Home-Schdy Cnty Dept Social Services,Residential Health Care Facility,59 Hetcheltown Road,Scotia,Schenectady,New York,12302,5183843601,42.678467,-73.795662,"(42.678467, -73.795662)"
1788,Warren County Health Services,Certified Home Health Agency,1340 State Route 9,Lake George,Warren,New York,12845,5187616415,42.682006,-73.760483,"(42.682006, -73.760483)"
3826,Peconic Bay Skilled Nursing Facility,Residential Health Care Facility,1 Heroes Way,Riverhead,Suffolk,New York,11901,6315486260,42.684759,-73.904284,"(42.684759, -73.904284)"
440,Monroe Community Hospital,Residential Health Care Facility,435 East Henrietta Road,Rochester,Monroe,New York,14620,5857606500,42.688541,-73.682236,"(42.688541, -73.682236)"
1148,The Paramount at Somers Rehabilitation and Nursing Center,Residential Health Care Facility,Route 100,Somers,Westchester,New York,10589,9143736585,42.697277,-73.696358,"(42.697277, -73.696358)"
14785,Legacy at Cranberry Landing,Adult Home,300 Cranberry Landing Drive,Rochester,Monroe,New York,14609,5852443630,42.698004,-74.934313,"(42.698004, -74.934313)"
568,Lockport Rehab & Health Care Center,Residential Health Care Facility,909 Lincoln Ave,Lockport,Niagara,New York,14094,7164346361,42.698759,-74.916286,"(42.698759, -74.916286)"
254,Ellicott Center for Rehabilitation and Nursing,Residential Health Care Facility,200 Seventh Street,Buffalo,Erie,New York,14201,7168472500,42.699898,-73.851563,"(42.699898, -73.851563)"
3012,Buffalo Center for Rehabilitation and Nursing,Residential Health Care Facility,1014 Delaware Ave,Buffalo,Erie,New York,14209,7168836782,42.701206,-73.904831,"(42.701206, -73.904831)"
558,Cold Spring Hills Center for Nursing and Rehabilitation,Residential Health Care Facility,378 Syosset-Woodbury Road,Woodbury,Nassau,New York,11797,5169213900,42.702076,-73.854187,"(42.702076, -73.854187)"
14943,Sanford Home,Adult Home,140-40 Sanford Avenue,Flushing,Queens,New York,11355,7183531400,42.702211,-73.961676,"(42.702211, -73.961676)"
7805,Calvary Home Health Agency and Hospice Care,Hospice,1740 Eastchester Road,Bronx,Bronx,New York,10461,7185182465,42.70833,-75.10913,"(42.70833, -75.10913)"
444,Church Home of the Protestant Episcopal Church,Residential Health Care Facility,505 Mt Hope Avenue,Rochester,Monroe,New York,14620,5855468400,42.714851,-76.422775,"(42.714851, -76.422775)"
15039,"Manor Haven Adult Home, Inc.",Adult Home,222 Columbia Street,Huntington Station,Suffolk,New York,11746,6315490226,42.727281,-73.844998,"(42.727281, -73.844998)"
14880,Brookdale Clinton,Adult Home,115 Brookside Drive,Clinton,Oneida,New York,13323,3158591947,42.729244,-77.880768,"(42.729244, -77.880768)"
1711,Highland Care Center,Residential Health Care Facility,91-31 175th Street,Jamaica,Queens,New York,11432,7186576363,42.730413,-73.664078,"(42.730413, -73.664078)"
50,"Bridgewater Center for Rehabilitation & Nursing, LLC",Residential Health Care Facility,159-163 Front Street,Binghamton,Broome,New York,13905,6077227225,42.730587,-78.833969,"(42.730587, -78.833969)"
472,Hamilton Manor Nursing Home,Residential Health Care Facility,1172 Long Pond Road,Rochester,Monroe,New York,14626,5852250450,42.731152,-73.662971,"(42.731152, -73.662971)"
1231,Eastchester Rehabilitation and Health Care Center,Residential Health Care Facility,2700 Eastchester Road,Bronx,Bronx,New York,10469,7182315550,42.732235,-78.752365,"(42.732235, -78.752365)"
2574,Heritage Green Rehab & Skilled Nursing,Residential Health Care Facility,"P.O. Box 400, Route 430",Greenhurst,Chautauqua,New York,14742,7164835000,42.732569,-73.824121,"(42.732569, -73.824121)"
331,Nathan Littauer Hospital Nursing Home,Residential Health Care Facility,99 East State Street,Gloversville,Fulton,New York,12078,5187735611,42.732769,-77.884529,"(42.732769, -77.884529)"
14731,Home Sweet Home of Athens,Adult Home,71 Second Street,Athens,Greene,New York,12015,5189451673,42.734924,-73.670921,"(42.734924, -73.670921)"
6165,"Marquis Certified Home Care, LLC",Certified Home Health Agency,1762 Central Avenue,Albany,Albany,New York,12205,5182160100,42.735086,-73.768181,"(42.735086, -73.768181)"
1236,Mosholu Parkway Nursing & Rehabilitation Center,Residential Health Care Facility,3356 Perry Avenue,Bronx,Bronx,New York,10467,7186553568,42.736294,-73.687233,"(42.736294, -73.687233)"
14830,The Bristal at Lynbrook,Adult Home,8 Freer Street,Lynbrook,Nassau,New York,11563,5165932424,42.738979,-78.12867,"(42.738979, -78.12867)"
15034,Brookhaven Care Center,Adult Home,111 Beaverdam Road,Brookhaven,Suffolk,New York,11719,6312862500,42.739992,-73.674848,"(42.739992, -73.674848)"
3370,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC",Residential Health Care Facility,26 Cass Street,Westfield,Chautauqua,New York,14787,7163264646,42.739996,-73.841022,"(42.739996, -73.841022)"
14874,Lutheran Home of Central New York,Adult Home,108 Utica Road,Clinton,Oneida,New York,13323,3158535515,42.744259,-78.748343,"(42.744259, -78.748343)"
14640,Field of Dreams Senior Living,Adult Home,3260 N. 7th Street,Allegany,Cattaraugus,New York,14706,7165434200,42.74602,-78.139464,"(42.74602, -78.139464)"
14670,Vassar-Warner Home,Adult Home,52 South Hamilton Street,Poughkeepsie,Dutchess,New York,12601,8454543754,42.747261,-73.817245,"(42.747261, -73.817245)"
1255,Bethany Nursing Home & Health Related Facility Inc,Residential Health Care Facility,3005 Watkins Road,Horseheads,Chemung,New York,14845,6077398711,42.751299,-78.762707,"(42.751299, -78.762707)"
14747,Kings Adult Care Center,Adult Home,2255 Cropsey Avenue,Brooklyn,Kings,New York,11214,7182665858,42.753446,-78.824799,"(42.753446, -78.824799)"
14628,St. Louise Manor,Adult Home,861 Front Street,Binghamton,Broome,New York,13905,6077244000,42.753513,-78.132454,"(42.753513, -78.132454)"
15114,Artis Senior Living of Briarcliff Manor,Adult Home,553 North State Road,Briarcliff Manor,Westchester,New York,10510,9148009057,42.760113,-78.832321,"(42.760113, -78.832321)"
15110,St. Michael's Home,Adult Home,3 Lehman Terrace,Yonkers,Westchester,New York,10705,9144763374,42.764557,-78.774719,"(42.764557, -78.774719)"
14736,Samaritan Summit Village,Adult Home,22691 Campus Drive,Watertown,Jefferson,New York,13601,3157826800,42.768101,-78.623482,"(42.768101, -78.623482)"
3914,St. Josephs Place,Residential Health Care Facility,160 East Main Street,Port Jervis,Orange,New York,12771,8458565351,42.772724,-73.725082,"(42.772724, -73.725082)"
3922,Amedisys Home Health Care,Certified Home Health Agency,1127 Wehrle Drive,Amherst,Erie,New York,14221,7166326420,42.77505,-73.724399,"(42.77505, -73.724399)"
1113,"The New Jewish Home, Sarah Neuman",Residential Health Care Facility,845 Palmer Avenue,Mamaroneck,Westchester,New York,10543,9146986005,42.775426,-73.913286,"(42.775426, -73.913286)"
15104,Holbrook Adult Home,Adult Home,73 North Street,Granville,Washington,New York,12832,5186423476,42.776417,-73.911423,"(42.776417, -73.911423)"
1606,New Gouverneur Hospital SNF,Residential Health Care Facility,227 Madison Street,New York,New York,New York,10002,2122387000,42.779683,-73.842508,"(42.779683, -73.842508)"
9135,Good Shepherd Village at Endwell,Residential Health Care Facility,14 Village Drive,Endwell,Broome,New York,13760,6077573102,42.780272,-73.887642,"(42.780272, -73.887642)"
1242,Regeis Care Center,Residential Health Care Facility,3200 Baychester Ave,Bronx,Bronx,New York,10475,7183203700,42.788507,-73.741666,"(42.788507, -73.741666)"
9739,"Your Choice at Home, Inc.",Certified Home Health Agency,380 Henry Street,Brooklyn,Kings,New York,11201,7188557080,42.790018,-78.766289,"(42.790018, -78.766289)"
15005,Heritage Home for Women,Adult Home,1519 Union Street,Schenectady,Schenectady,New York,12309,5183746921,42.792469,-73.933044,"(42.792469, -73.933044)"
1022,Granville Center for Rehabilitation and Nursing,Residential Health Care Facility,17 Madison Street,Granville,Washington,New York,12832,5186422710,42.793276,-73.680842,"(42.793276, -73.680842)"
489,Palatine Nursing Home,Residential Health Care Facility,154 Lafayette Street,Palatine Bridge,Montgomery,New York,13428,5186735212,42.793602,-73.663467,"(42.793602, -73.663467)"
1223,Rebekah Rehab and Extended Care Center,Residential Health Care Facility,1072 Havemeyer Avenue,Bronx,Bronx,New York,10462,7188636200,42.795988,-77.778705,"(42.795988, -77.778705)"
909,Surge Rehabilitation and Nursing LLC,Residential Health Care Facility,49 Oakcrest Avenue,Middle Island,Suffolk,New York,11953,6319248820,42.803226,-74.745909,"(42.803226, -74.745909)"
15332,Bay Vista Assisted Living,Adult Home,375 East Bay Drive,Long Beach,Nassau,New York,11561,5168971200,42.805138,-73.917587,"(42.805138, -73.917587)"
14891,Brookdale Fayetteville,Adult Home,5125 Highbridge Street,Fayetteville,Onondaga,New York,13066,3156372000,42.807722,-73.911185,"(42.807722, -73.911185)"
15354,Lincoln Rest Home,Adult Home,12 Lincoln Ave,Ardsley,Westchester,New York,10502,9146931146,42.815285,-75.456888,"(42.815285, -75.456888)"
4772,Rosa Coplon Jewish Home and Infirmary,Residential Health Care Facility,2700 North Forest Road,Getzville,Erie,New York,14068,7166393330,42.826077,-77.686272,"(42.826077, -77.686272)"
9206,St. Mary's Home Care,Certified Home Health Agency,"5 Dakota Drive, Suite 200",New Hyde Park,Nassau,New York,11042-1109,5164719300,42.827366,-78.820946,"(42.827366, -78.820946)"
7875,Regal Heights Rehabilitation and Health Care Center,Residential Health Care Facility,70-05 35th Ave,Jackson Heights,Queens,New York,11372,7186625100,42.829273,-73.897346,"(42.829273, -73.897346)"
657,"The Cottages at Garden Grove, a Skilled Nursing Community",Residential Health Care Facility,5460 Meltzer Court,Cicero,Onondaga,New York,13039,3154744431,42.832058,-78.810432,"(42.832058, -78.810432)"
14982,The Sentinel of Rockland,Adult Home,200 Rella Blvd,Montebello,Rockland,New York,10901,8452034500,42.833023,-73.960489,"(42.833023, -73.960489)"
15029,Hidden Gem Home for Adults,Adult Home,11 Wittridge Street,Lake Ronkonkoma,Suffolk,New York,11779,6315884755,42.836292,-73.954361,"(42.836292, -73.954361)"
1031,Newark Manor Nursing Home Inc,Residential Health Care Facility,222 West Pearl Street,Newark,Wayne,New York,14513,3153314690,42.83955,-78.782463,"(42.83955, -78.782463)"
1676,Cliffside Rehabilitation & Residential Health Care Center,Residential Health Care Facility,119-19 Graham Court,Flushing,Queens,New York,11354,7188860700,42.852781,-77.013218,"(42.852781, -77.013218)"
1693,Rego Park Nursing Home,Residential Health Care Facility,111-26 Corona Avenue,Flushing,Queens,New York,11368,7185926400,42.861929,-78.767078,"(42.861929, -78.767078)"
387,"Avon Nursing Home, LLC",Residential Health Care Facility,215 Clinton Street,Avon,Livingston,New York,14414,5852262225,42.867303,-73.795509,"(42.867303, -73.795509)"
281,Jennie B Richmond Chaffee Nursing Home Company Inc,Residential Health Care Facility,222 East Main Street,Springville,Erie,New York,14141,7165922871,42.867692,-77.656099,"(42.867692, -77.656099)"
14658,Chenango Valley Home,Adult Home,24 Canasawacta Street,Norwich,Chenango,New York,13815,6073346598,42.868931,-73.781731,"(42.868931, -73.781731)"
14618,Amber Court of Pelham Gardens,Adult Home,1800 Waring Avenue,Bronx,Bronx,New York,10469,7183794400,42.871553,-78.755855,"(42.871553, -78.755855)"
14652,"Tanglewood Manor, Inc.",Adult Home,560 Fairmount Avenue,Jamestown,Chautauqua,New York,14701,7164832876,42.873688,-73.908165,"(42.873688, -73.908165)"
14780,Shire Senior Living Assisted Living Program,Adult Home,2515 Culver Road,Rochester,Monroe,New York,14609,5854674544,42.875027,-77.289818,"(42.875027, -77.289818)"
1378,Williamsville Suburban LLC,Residential Health Care Facility,163 South Union Road,Williamsville,Erie,New York,14221,7166326152,42.875052,-77.305022,"(42.875052, -77.305022)"
1038,Sodus Rehabilitation & Nursing Center,Residential Health Care Facility,6884 Maple Ave,Sodus,Wayne,New York,14551,3154839118,42.875748,-76.987427,"(42.875748, -76.987427)"
14934,"Woodside Hall, LLC",Adult Home,1 Main Street,Cooperstown,Otsego,New York,13326,6075470600,42.875748,-76.987427,"(42.875748, -76.987427)"
15044,Gables Home for Adults,Adult Home,127 Rider Avenue,Patchogue,Suffolk,New York,11772,6314753857,42.87645,-78.753273,"(42.87645, -78.753273)"
1093,King Street Home Inc,Residential Health Care Facility,787 King Street,Port Chester,Westchester,New York,10573,9149375800,42.884579,-77.211769,"(42.884579, -77.211769)"
14818,Oyster Bay Manor,Adult Home,150 South Street,Oyster Bay,Nassau,New York,11771,5166240600,42.888034,-78.745946,"(42.888034, -78.745946)"
3104,South Nassau Communities Hospital,Long Term Home Health Care Program,1000 South Oyster Bay Road,Hicksville,Nassau,New York,11801,5163775000,42.889259,-78.747017,"(42.889259, -78.747017)"
14722,The Farrar Home,Adult Home,46 Constable Street,Malone,Franklin,New York,12953,5184837550,42.89001,-78.86916,"(42.89001, -78.86916)"
14813,Long Beach Assisted Living,Adult Home,274 West Broadway,Long Beach,Nassau,New York,11561,5168970140,42.890366,-78.883644,"(42.890366, -78.883644)"
22,Daughters of Sarah Nursing Center,Residential Health Care Facility,180 Washington Avenue Extension,Albany,Albany,New York,12203,5184567831,42.892838,-78.684792,"(42.892838, -78.684792)"
3334,Willcare LTHHCP,Long Term Home Health Care Program,"95 North Main Street, Suite 104",Wellsville,Allegany,New York,14895,5855939410,42.893028,-78.748116,"(42.893028, -78.748116)"
1754,Verrazano Nursing and Post-Acute Center,Residential Health Care Facility,100 Castleton Avenue,Staten Island,Richmond,New York,10301,7182731300,42.893864,-78.875824,"(42.893864, -78.875824)"
1364,King David Center for Nursing and Rehabilitation,Residential Health Care Facility,2266 Cropsey Avenue,Brooklyn,Kings,New York,11214,7182666100,42.89389,-75.638451,"(42.89389, -75.638451)"
3648,Hospice of Jefferson County / Palliative Care of Jefferson County,Hospice,1398 Gotham Street,Watertown,Jefferson,New York,13601,3157887323,42.894205,-78.628321,"(42.894205, -78.628321)"
15094,Valley Vista Adult Home and Assisted Living Program,Adult Home,141 North Road,Highland,Ulster,New York,12528,8456917400,42.894321,-77.286171,"(42.894321, -77.286171)"
296,Brothers of Mercy Nursing & Rehabilitation Center,Residential Health Care Facility,10570 Bergtold Road,Clarence,Erie,New York,14031,7167596985,42.895,-78.63205,"(42.895, -78.63205)"
14685,Brompton Heights,Adult Home,275 Brompton Road,Williamsville,Erie,New York,14221,7166345734,42.898517,-78.664102,"(42.898517, -78.664102)"
14603,Peregrine Senior Living at Colonie,Adult Home,5 South Family Drive,Colonie,Albany,New York,12205,5184564500,42.900166,-77.273813,"(42.900166, -77.273813)"
1369,New York Congregational Nursing Center,Residential Health Care Facility,135 Linden Boulevard,Brooklyn,Kings,New York,11226,7184804026,42.900936,-78.86274,"(42.900936, -78.86274)"
